date,pe
2010-11-16,24.84
2010-11-17,24.71
2010-11-18,24.74
2010-11-19,24.66
2010-11-22,24.65
2010-11-23,24.6
2010-11-24,24.71
2010-11-25,24.62
2010-11-26,24.57
2010-11-29,24.6
2010-11-30,24.39
2010-12-01,24.38
2010-12-02,24.53
2010-12-03,24.47
2010-12-06,24.43
2010-12-07,24.32
2010-12-08,24.38
2010-12-09,24.49
2010-12-10,24.4
2010-12-13,24.31
2010-12-14,24.26
2010-12-15,24.24
2010-12-16,24.12
2010-12-17,24.25
2010-12-20,24.23
2010-12-21,24.07
2010-12-22,24.11
2010-12-23,24.06
2010-12-24,24.06
2010-12-27,24.07
2010-12-28,23.92
2010-12-29,24.07
2010-12-30,24.06
2010-12-31,23.98
2011-01-03,23.78
2011-01-04,23.84
2011-01-05,23.95
2011-01-06,23.68
2011-01-07,23.8
2011-01-10,23.68
2011-01-11,23.77
2011-01-12,23.66
2011-01-13,23.7
2011-01-14,23.68
2011-01-17,23.69
2011-01-18,23.54
2011-01-19,23.55
2011-01-20,23.41
2011-01-21,23.55
2011-01-24,23.35
2011-01-25,23.34
2011-01-26,23.35
2011-01-27,23.23
2011-01-28,23.31
2011-01-31,23.28
2011-02-01,23.22
2011-02-02,23.08
2011-02-03,23.14
2011-02-04,23.17
2011-02-07,22.94
2011-02-08,22.96
2011-02-09,23.05
2011-02-10,22.99
2011-02-11,22.97
2011-02-14,22.99
2011-02-15,22.88
2011-02-16,22.86
2011-02-17,22.96
2011-02-18,22.76
2011-02-21,22.65
2011-02-22,22.7
2011-02-23,22.68
2011-02-24,22.59
2011-02-25,22.54
2011-02-28,22.66
2011-03-01,22.52
2011-03-02,22.45
2011-03-03,22.53
2011-03-04,22.46
2011-03-07,22.42
2011-03-08,22.46
2011-03-09,22.34
2011-03-10,22.42
2011-03-11,22.51
2011-03-14,22.39
2011-03-15,22.33
2011-03-16,22.31
2011-03-17,22.3
2011-03-18,22.3
2011-03-21,22.26
2011-03-22,22.33
2011-03-23,22.16
2011-03-24,22.3
2011-03-25,22.22
2011-03-28,22.23
2011-03-29,22.13
2011-03-30,22.26
2011-03-31,22.25
2011-04-01,22.22
2011-04-04,22.04
2011-04-05,22.17
2011-04-06,22.13
2011-04-07,22.0
2011-04-08,22.09
2011-04-11,22.08
2011-04-12,22.08
2011-04-13,22.04
2011-04-14,22.04
2011-04-15,22.1
2011-04-18,22.05
2011-04-19,21.8
2011-04-20,21.94
2011-04-21,21.94
2011-04-22,21.83
2011-04-25,21.91
2011-04-26,21.97
2011-04-27,21.82
2011-04-28,21.89
2011-04-29,21.8
2011-05-02,21.79
2011-05-03,21.9
2011-05-04,21.77
2011-05-05,21.82
2011-05-06,21.67
2011-05-09,21.86
2011-05-10,21.78
2011-05-11,21.72
2011-05-12,21.75
2011-05-13,21.62
2011-05-16,21.74
2011-05-17,21.64
2011-05-18,21.64
2011-05-19,21.61
2011-05-20,21.6
2011-05-23,21.64
2011-05-24,21.6
2011-05-25,21.62
2011-05-26,21.56
2011-05-27,21.59
2011-05-30,21.5
2011-05-31,21.64
2011-06-01,21.41
2011-06-02,21.55
2011-06-03,21.54
2011-06-06,21.34
2011-06-07,21.5
2011-06-08,21.4
2011-06-09,21.38
2011-06-10,21.3
2011-06-13,21.22
2011-06-14,21.2
2011-06-15,21.21
2011-06-16,21.25
2011-06-17,21.15
2011-06-20,21.02
2011-06-21,21.1
2011-06-22,21.09
2011-06-23,21.05
2011-06-24,21.03
2011-06-27,20.9
2011-06-28,20.84
2011-06-29,20.82
2011-06-30,20.76
2011-07-01,20.85
2011-07-04,20.76
2011-07-05,20.72
2011-07-06,20.54
2011-07-07,20.62
2011-07-08,20.74
2011-07-11,20.57
2011-07-12,20.61
2011-07-13,20.48
2011-07-14,20.63
2011-07-15,20.51
2011-07-18,20.47
2011-07-19,20.57
2011-07-20,20.5
2011-07-21,20.37
2011-07-22,20.33
2011-07-25,20.28
2011-07-26,20.31
2011-07-27,20.25
2011-07-28,20.21
2011-07-29,20.3
2011-08-01,20.13
2011-08-02,20.26
2011-08-03,20.1
2011-08-04,20.18
2011-08-05,20.07
2011-08-08,20.04
2011-08-09,19.92
2011-08-10,19.89
2011-08-11,19.95
2011-08-12,19.96
2011-08-15,19.83
2011-08-16,19.73
2011-08-17,19.7
2011-08-18,19.68
2011-08-19,19.63
2011-08-22,19.68
2011-08-23,19.72
2011-08-24,19.63
2011-08-25,19.47
2011-08-26,19.57
2011-08-29,19.51
2011-08-30,19.62
2011-08-31,19.39
2011-09-01,19.43
2011-09-02,19.53
2011-09-05,19.39
2011-09-06,19.37
2011-09-07,19.32
2011-09-08,19.31
2011-09-09,19.32
2011-09-12,19.16
2011-09-13,19.24
2011-09-14,19.08
2011-09-15,19.16
2011-09-16,19.13
2011-09-19,19.01
2011-09-20,19.03
2011-09-21,18.97
2011-09-22,18.92
2011-09-23,18.94
2011-09-26,18.83
2011-09-27,18.89
2011-09-28,18.78
2011-09-29,18.87
2011-09-30,18.73
2011-10-03,18.7
2011-10-04,18.68
2011-10-05,18.77
2011-10-06,18.69
2011-10-07,18.64
2011-10-10,18.61
2011-10-11,18.43
2011-10-12,18.53
2011-10-13,18.63
2011-10-14,18.5
2011-10-17,18.43
2011-10-18,18.44
2011-10-19,18.43
2011-10-20,18.24
2011-10-21,18.24
2011-10-24,18.28
2011-10-25,18.2
2011-10-26,18.3
2011-10-27,18.18
2011-10-28,18.06
2011-10-31,18.04
2011-11-01,17.93
2011-11-02,18.06
2011-11-03,18.04
2011-11-04,18.0
2011-11-07,18.02
2011-11-08,18.01
2011-11-09,17.9
2011-11-10,17.76
2011-11-11,17.91
2011-11-14,17.84
2011-11-15,17.8
2011-11-16,17.82
2011-11-17,17.67
2011-11-18,17.83
2011-11-21,17.59
2011-11-22,17.67
2011-11-23,17.5
2011-11-24,17.52
2011-11-25,17.65
2011-11-28,17.47
2011-11-29,17.52
2011-11-30,17.46
2011-12-01,17.42
2011-12-02,17.48
2011-12-05,17.32
2011-12-06,17.21
2011-12-07,17.24
2011-12-08,17.3
2011-12-09,17.27
2011-12-12,17.08
2011-12-13,17.11
2011-12-14,17.1
2011-12-15,17.09
2011-12-16,17.01
2011-12-19,16.98
2011-12-20,16.96
2011-12-21,17.06
2011-12-22,17.07
2011-12-23,17.02
2011-12-26,17.03
2011-12-27,17.08
2011-12-28,17.03
2011-12-29,17.02
2011-12-30,17.04
2012-01-02,17.09
2012-01-03,17.07
2012-01-04,17.16
2012-01-05,17.2
2012-01-06,17.07
2012-01-09,17.2
2012-01-10,17.19
2012-01-11,17.23
2012-01-12,17.22
2012-01-13,17.15
2012-01-16,17.19
2012-01-17,17.27
2012-01-18,17.34
2012-01-19,17.16
2012-01-20,17.32
2012-01-23,17.4
2012-01-24,17.33
2012-01-25,17.38
2012-01-26,17.32
2012-01-27,17.36
2012-01-30,17.3
2012-01-31,17.27
2012-02-01,17.47
2012-02-02,17.37
2012-02-03,17.41
2012-02-06,17.38
2012-02-07,17.39
2012-02-08,17.48
2012-02-09,17.45
2012-02-10,17.53
2012-02-13,17.56
2012-02-14,17.56
2012-02-15,17.57
2012-02-16,17.66
2012-02-17,17.51
2012-02-20,17.6
2012-02-21,17.68
2012-02-22,17.7
2012-02-23,17.55
2012-02-24,17.62
2012-02-27,17.75
2012-02-28,17.71
2012-02-29,17.7
2012-03-01,17.69
2012-03-02,17.69
2012-03-05,17.76
2012-03-06,17.73
2012-03-07,17.75
2012-03-08,17.77
2012-03-09,17.74
2012-03-12,17.84
2012-03-13,17.99
2012-03-14,17.72
2012-03-15,17.85
2012-03-16,17.8
2012-03-19,17.91
2012-03-20,17.89
2012-03-21,17.94
2012-03-22,17.97
2012-03-23,17.92
2012-03-26,18.01
2012-03-27,17.81
2012-03-28,18.06
2012-03-29,17.99
2012-03-30,18.05
2012-04-02,17.93
2012-04-03,17.95
2012-04-04,18.01
2012-04-05,18.0
2012-04-06,18.02
2012-04-09,18.07
2012-04-10,17.9
2012-04-11,18.07
2012-04-12,18.01
2012-04-13,18.0
2012-04-16,17.92
2012-04-17,18.04
2012-04-18,17.87
2012-04-19,18.05
2012-04-20,17.93
2012-04-23,18.02
2012-04-24,18.01
2012-04-25,18.09
2012-04-26,18.01
2012-04-27,17.98
2012-04-30,17.99
2012-05-01,18.1
2012-05-02,18.06
2012-05-03,18.0
2012-05-04,18.01
2012-05-07,17.94
2012-05-08,18.05
2012-05-09,17.93
2012-05-10,18.08
2012-05-11,18.04
2012-05-14,18.18
2012-05-15,17.97
2012-05-16,18.03
2012-05-17,18.15
2012-05-18,18.11
2012-05-21,18.0
2012-05-22,18.06
2012-05-23,18.04
2012-05-24,18.06
2012-05-25,18.0
2012-05-28,18.04
2012-05-29,17.95
2012-05-30,18.06
2012-05-31,18.08
2012-06-01,18.04
2012-06-04,17.96
2012-06-05,18.11
2012-06-06,18.08
2012-06-07,18.01
2012-06-08,18.04
2012-06-11,17.97
2012-06-12,18.0
2012-06-13,18.03
2012-06-14,18.13
2012-06-15,18.02
2012-06-18,18.1
2012-06-19,18.03
2012-06-20,18.08
2012-06-21,18.06
2012-06-22,18.12
2012-06-25,18.04
2012-06-26,17.98
2012-06-27,17.99
2012-06-28,18.04
2012-06-29,18.0
2012-07-02,18.1
2012-07-03,18.05
2012-07-04,18.22
2012-07-05,17.97
2012-07-06,18.09
2012-07-09,18.01
2012-07-10,18.05
2012-07-11,18.09
2012-07-12,17.94
2012-07-13,18.1
2012-07-16,18.2
2012-07-17,18.06
2012-07-18,18.1
2012-07-19,18.15
2012-07-20,18.08
2012-07-23,18.06
2012-07-24,17.96
2012-07-25,18.13
2012-07-26,18.09
2012-07-27,18.04
2012-07-30,18.11
2012-07-31,18.06
2012-08-01,18.07
2012-08-02,18.14
2012-08-03,18.02
2012-08-06,18.17
2012-08-07,18.02
2012-08-08,18.07
2012-08-09,18.22
2012-08-10,18.18
2012-08-13,18.12
2012-08-14,18.05
2012-08-15,18.08
2012-08-16,18.12
2012-08-17,18.12
2012-08-20,18.11
2012-08-21,18.11
2012-08-22,18.1
2012-08-23,18.03
2012-08-24,18.09
2012-08-27,18.18
2012-08-28,18.04
2012-08-29,18.11
2012-08-30,18.07
2012-08-31,18.13
2012-09-03,18.1
2012-09-04,18.22
2012-09-05,18.16
2012-09-06,18.05
2012-09-07,18.17
2012-09-10,18.09
2012-09-11,18.1
2012-09-12,18.15
2012-09-13,18.11
2012-09-14,18.19
2012-09-17,18.09
2012-09-18,18.1
2012-09-19,18.1
2012-09-20,18.11
2012-09-21,18.21
2012-09-24,18.18
2012-09-25,18.25
2012-09-26,18.28
2012-09-27,18.08
2012-09-28,18.15
2012-10-01,18.08
2012-10-02,18.1
2012-10-03,18.11
2012-10-04,18.09
2012-10-05,18.09
2012-10-08,18.15
2012-10-09,18.08
2012-10-10,18.21
2012-10-11,18.1
2012-10-12,18.33
2012-10-15,18.13
2012-10-16,18.17
2012-10-17,18.09
2012-10-18,18.27
2012-10-19,18.23
2012-10-22,18.19
2012-10-23,18.09
2012-10-24,18.18
2012-10-25,18.1
2012-10-26,18.26
2012-10-29,18.22
2012-10-30,18.18
2012-10-31,18.03
2012-11-01,18.12
2012-11-02,18.22
2012-11-05,18.25
2012-11-06,18.25
2012-11-07,18.08
2012-11-08,18.2
2012-11-09,18.24
2012-11-12,18.08
2012-11-13,18.18
2012-11-14,18.2
2012-11-15,18.17
2012-11-16,18.08
2012-11-19,18.17
2012-11-20,18.17
2012-11-21,18.18
2012-11-22,18.16
2012-11-23,18.17
2012-11-26,18.19
2012-11-27,18.22
2012-11-28,18.18
2012-11-29,18.17
2012-11-30,18.2
2012-12-03,18.07
2012-12-04,18.21
2012-12-05,18.17
2012-12-06,18.17
2012-12-07,18.22
2012-12-10,18.02
2012-12-11,18.02
2012-12-12,18.14
2012-12-13,18.12
2012-12-14,18.12
2012-12-17,18.07
2012-12-18,18.13
2012-12-19,18.14
2012-12-20,18.1
2012-12-21,18.05
2012-12-24,17.92
2012-12-25,18.09
2012-12-26,18.11
2012-12-27,18.07
2012-12-28,17.97
2012-12-31,18.04
2013-01-01,18.05
2013-01-02,18.08
2013-01-03,17.93
2013-01-04,17.96
2013-01-07,18.0
2013-01-08,17.95
2013-01-09,17.88
2013-01-10,17.96
2013-01-11,17.96
2013-01-14,17.92
2013-01-15,17.92
2013-01-16,17.88
2013-01-17,17.98
2013-01-18,17.83
2013-01-21,17.83
2013-01-22,17.86
2013-01-23,17.9
2013-01-24,17.75
2013-01-25,17.76
2013-01-28,17.7
2013-01-29,17.81
2013-01-30,17.74
2013-01-31,17.77
2013-02-01,17.83
2013-02-04,17.73
2013-02-05,17.78
2013-02-06,17.74
2013-02-07,17.79
2013-02-08,17.77
2013-02-11,17.68
2013-02-12,17.71
2013-02-13,17.77
2013-02-14,17.73
2013-02-15,17.62
2013-02-18,17.72
2013-02-19,17.61
2013-02-20,17.75
2013-02-21,17.72
2013-02-22,17.67
2013-02-25,17.64
2013-02-26,17.61
2013-02-27,17.66
2013-02-28,17.59
2013-03-01,17.62
2013-03-04,17.64
2013-03-05,17.55
2013-03-06,17.54
2013-03-07,17.5
2013-03-08,17.5
2013-03-11,17.43
2013-03-12,17.58
2013-03-13,17.64
2013-03-14,17.61
2013-03-15,17.42
2013-03-18,17.54
2013-03-19,17.57
2013-03-20,17.45
2013-03-21,17.48
2013-03-22,17.35
2013-03-25,17.46
2013-03-26,17.38
2013-03-27,17.45
2013-03-28,17.33
2013-03-29,17.45
2013-04-01,17.46
2013-04-02,17.35
2013-04-03,17.32
2013-04-04,17.25
2013-04-05,17.36
2013-04-08,17.32
2013-04-09,17.26
2013-04-10,17.37
2013-04-11,17.31
2013-04-12,17.27
2013-04-15,17.28
2013-04-16,17.37
2013-04-17,17.33
2013-04-18,17.28
2013-04-19,17.32
2013-04-22,17.19
2013-04-23,17.26
2013-04-24,17.26
2013-04-25,17.22
2013-04-26,17.26
2013-04-29,17.17
2013-04-30,17.24
2013-05-01,17.24
2013-05-02,17.02
2013-05-03,17.26
2013-05-06,16.99
2013-05-07,17.13
2013-05-08,17.22
2013-05-09,17.13
2013-05-10,17.06
2013-05-13,17.06
2013-05-14,17.18
2013-05-15,17.0
2013-05-16,17.17
2013-05-17,17.1
2013-05-20,17.01
2013-05-21,17.04
2013-05-22,17.0
2013-05-23,17.11
2013-05-24,17.1
2013-05-27,16.93
2013-05-28,17.0
2013-05-29,16.97
2013-05-30,17.09
2013-05-31,16.93
2013-06-03,17.12
2013-06-04,17.03
2013-06-05,16.97
2013-06-06,17.01
2013-06-07,17.02
2013-06-10,17.02
2013-06-11,17.11
2013-06-12,17.05
2013-06-13,17.0
2013-06-14,17.12
2013-06-17,17.07
2013-06-18,17.14
2013-06-19,17.14
2013-06-20,17.16
2013-06-21,17.34
2013-06-24,17.25
2013-06-25,17.28
2013-06-26,17.17
2013-06-27,17.24
2013-06-28,17.31
2013-07-01,17.27
2013-07-02,17.39
2013-07-03,17.28
2013-07-04,17.34
2013-07-05,17.34
2013-07-08,17.41
2013-07-09,17.38
2013-07-10,17.41
2013-07-11,17.42
2013-07-12,17.4
2013-07-15,17.51
2013-07-16,17.51
2013-07-17,17.5
2013-07-18,17.49
2013-07-19,17.57
2013-07-22,17.54
2013-07-23,17.55
2013-07-24,17.59
2013-07-25,17.69
2013-07-26,17.52
2013-07-29,17.68
2013-07-30,17.53
2013-07-31,17.67
2013-08-01,17.76
2013-08-02,17.71
2013-08-05,17.72
2013-08-06,17.69
2013-08-07,17.73
2013-08-08,17.73
2013-08-09,17.71
2013-08-12,17.77
2013-08-13,17.81
2013-08-14,17.76
2013-08-15,17.77
2013-08-16,17.75
2013-08-19,17.89
2013-08-20,17.91
2013-08-21,17.9
2013-08-22,17.95
2013-08-23,17.91
2013-08-26,17.96
2013-08-27,17.97
2013-08-28,17.96
2013-08-29,17.94
2013-08-30,18.12
2013-09-02,17.99
2013-09-03,17.99
2013-09-04,18.06
2013-09-05,18.06
2013-09-06,17.98
2013-09-09,18.16
2013-09-10,18.1
2013-09-11,18.05
2013-09-12,18.2
2013-09-13,18.17
2013-09-16,18.09
2013-09-17,18.29
2013-09-18,18.23
2013-09-19,18.2
2013-09-20,18.31
2013-09-23,18.26
2013-09-24,18.26
2013-09-25,18.23
2013-09-26,18.31
2013-09-27,18.32
2013-09-30,18.32
2013-10-01,18.29
2013-10-02,18.35
2013-10-03,18.35
2013-10-04,18.29
2013-10-07,18.31
2013-10-08,18.44
2013-10-09,18.26
2013-10-10,18.44
2013-10-11,18.41
2013-10-14,18.55
2013-10-15,18.46
2013-10-16,18.54
2013-10-17,18.48
2013-10-18,18.53
2013-10-21,18.6
2013-10-22,18.54
2013-10-23,18.63
2013-10-24,18.53
2013-10-25,18.61
2013-10-28,18.68
2013-10-29,18.68
2013-10-30,18.77
2013-10-31,18.62
2013-11-01,18.59
2013-11-04,18.65
2013-11-05,18.76
2013-11-06,18.76
2013-11-07,18.74
2013-11-08,18.68
2013-11-11,18.83
2013-11-12,18.72
2013-11-13,18.87
2013-11-14,18.99
2013-11-15,18.85
2013-11-18,18.89
2013-11-19,18.84
2013-11-20,18.77
2013-11-21,18.85
2013-11-22,18.84
2013-11-25,18.85
2013-11-26,19.05
2013-11-27,18.97
2013-11-28,18.99
2013-11-29,18.96
2013-12-02,19.0
2013-12-03,19.08
2013-12-04,19.03
2013-12-05,19.07
2013-12-06,19.04
2013-12-09,19.06
2013-12-10,19.0
2013-12-11,18.98
2013-12-12,19.09
2013-12-13,19.12
2013-12-16,19.07
2013-12-17,19.16
2013-12-18,19.17
2013-12-19,19.05
2013-12-20,19.13
2013-12-23,19.24
2013-12-24,19.25
2013-12-25,19.17
2013-12-26,19.26
2013-12-27,19.32
2013-12-30,19.33
2013-12-31,19.29
2014-01-01,19.28
2014-01-02,19.28
2014-01-03,19.36
2014-01-06,19.37
2014-01-07,19.41
2014-01-08,19.39
2014-01-09,19.44
2014-01-10,19.4
2014-01-13,19.47
2014-01-14,19.49
2014-01-15,19.4
2014-01-16,19.35
2014-01-17,19.56
2014-01-20,19.51
2014-01-21,19.4
2014-01-22,19.47
2014-01-23,19.57
2014-01-24,19.52
2014-01-27,19.54
2014-01-28,19.66
2014-01-29,19.52
2014-01-30,19.55
2014-01-31,19.62
2014-02-03,19.66
2014-02-04,19.68
2014-02-05,19.71
2014-02-06,19.68
2014-02-07,19.7
2014-02-10,19.69
2014-02-11,19.72
2014-02-12,19.73
2014-02-13,19.75
2014-02-14,19.79
2014-02-17,19.81
2014-02-18,19.79
2014-02-19,19.75
2014-02-20,19.81
2014-02-21,19.81
2014-02-24,19.86
2014-02-25,19.99
2014-02-26,19.83
2014-02-27,19.9
2014-02-28,19.95
2014-03-03,19.92
2014-03-04,20.06
2014-03-05,19.91
2014-03-06,19.96
2014-03-07,19.91
2014-03-10,19.96
2014-03-11,20.01
2014-03-12,20.05
2014-03-13,20.03
2014-03-14,20.1
2014-03-17,20.05
2014-03-18,20.04
2014-03-19,20.24
2014-03-20,20.11
2014-03-21,20.05
2014-03-24,20.08
2014-03-25,20.08
2014-03-26,20.2
2014-03-27,20.13
2014-03-28,20.17
2014-03-31,20.19
2014-04-01,20.25
2014-04-02,20.16
2014-04-03,20.16
2014-04-04,20.25
2014-04-07,20.3
2014-04-08,20.29
2014-04-09,20.23
2014-04-10,20.33
2014-04-11,20.26
2014-04-14,20.3
2014-04-15,20.28
2014-04-16,20.43
2014-04-17,20.4
2014-04-18,20.41
2014-04-21,20.48
2014-04-22,20.58
2014-04-23,20.32
2014-04-24,20.39
2014-04-25,20.4
2014-04-28,20.42
2014-04-29,20.42
2014-04-30,20.47
2014-05-01,20.43
2014-05-02,20.53
2014-05-05,20.54
2014-05-06,20.58
2014-05-07,20.59
2014-05-08,20.6
2014-05-09,20.55
2014-05-12,20.73
2014-05-13,20.63
2014-05-14,20.51
2014-05-15,20.57
2014-05-16,20.54
2014-05-19,20.67
2014-05-20,20.67
2014-05-21,20.66
2014-05-22,20.82
2014-05-23,20.74
2014-05-26,20.78
2014-05-27,20.69
2014-05-28,20.69
2014-05-29,20.76
2014-05-30,20.78
2014-06-02,20.69
2014-06-03,20.8
2014-06-04,20.82
2014-06-05,20.81
2014-06-06,20.79
2014-06-09,20.83
2014-06-10,20.86
2014-06-11,20.89
2014-06-12,20.93
2014-06-13,20.97
2014-06-16,20.91
2014-06-17,20.91
2014-06-18,20.97
2014-06-19,20.99
2014-06-20,20.94
2014-06-23,21.04
2014-06-24,21.06
2014-06-25,21.09
2014-06-26,21.13
2014-06-27,20.98
2014-06-30,21.06
2014-07-01,21.07
2014-07-02,21.07
2014-07-03,21.05
2014-07-04,21.01
2014-07-07,21.13
2014-07-08,21.09
2014-07-09,21.15
2014-07-10,21.11
2014-07-11,21.1
2014-07-14,21.21
2014-07-15,21.21
2014-07-16,21.25
2014-07-17,21.35
2014-07-18,21.25
2014-07-21,21.29
2014-07-22,21.2
2014-07-23,21.2
2014-07-24,21.38
2014-07-25,21.24
2014-07-28,21.26
2014-07-29,21.33
2014-07-30,21.34
2014-07-31,21.3
2014-08-01,21.34
2014-08-04,21.46
2014-08-05,21.35
2014-08-06,21.32
2014-08-07,21.47
2014-08-08,21.45
2014-08-11,21.42
2014-08-12,21.37
2014-08-13,21.43
2014-08-14,21.48
2014-08-15,21.56
2014-08-18,21.46
2014-08-19,21.52
2014-08-20,21.58
2014-08-21,21.4
2014-08-22,21.62
2014-08-25,21.51
2014-08-26,21.61
2014-08-27,21.62
2014-08-28,21.68
2014-08-29,21.65
2014-09-01,21.51
2014-09-02,21.61
2014-09-03,21.68
2014-09-04,21.67
2014-09-05,21.72
2014-09-08,21.76
2014-09-09,21.76
2014-09-10,21.72
2014-09-11,21.63
2014-09-12,21.73
2014-09-15,21.81
2014-09-16,21.72
2014-09-17,21.84
2014-09-18,21.86
2014-09-19,21.83
2014-09-22,21.66
2014-09-23,21.78
2014-09-24,21.98
2014-09-25,21.84
2014-09-26,21.76
2014-09-29,21.99
2014-09-30,21.92
2014-10-01,22.0
2014-10-02,21.96
2014-10-03,21.98
2014-10-06,22.0
2014-10-07,22.03
2014-10-08,22.13
2014-10-09,22.06
2014-10-10,21.92
2014-10-13,22.07
2014-10-14,22.12
2014-10-15,22.13
2014-10-16,22.04
2014-10-17,22.15
2014-10-20,22.16
2014-10-21,22.27
2014-10-22,22.08
2014-10-23,22.11
2014-10-24,22.13
2014-10-27,22.14
2014-10-28,22.13
2014-10-29,22.03
2014-10-30,22.17
2014-10-31,22.23
2014-11-03,22.21
2014-11-04,22.36
2014-11-05,22.26
2014-11-06,22.34
2014-11-07,22.29
2014-11-10,22.35
2014-11-11,22.33
2014-11-12,22.4
2014-11-13,22.34
2014-11-14,22.37
2014-11-17,22.39
2014-11-18,22.36
2014-11-19,22.41
2014-11-20,22.53
2014-11-21,22.39
2014-11-24,22.46
2014-11-25,22.52
2014-11-26,22.52
2014-11-27,22.46
2014-11-28,22.33
2014-12-01,22.53
2014-12-02,22.38
2014-12-03,22.62
2014-12-04,22.56
2014-12-05,22.63
2014-12-08,22.56
2014-12-09,22.54
2014-12-10,22.67
2014-12-11,22.66
2014-12-12,22.65
2014-12-15,22.74
2014-12-16,22.92
2014-12-17,22.82
2014-12-18,22.85
2014-12-19,22.85
2014-12-22,22.94
2014-12-23,22.86
2014-12-24,22.76
2014-12-25,22.89
2014-12-26,22.97
2014-12-29,22.91
2014-12-30,22.97
2014-12-31,22.96
2015-01-01,23.11
2015-01-02,23.08
2015-01-05,23.12
2015-01-06,23.14
2015-01-07,23.11
2015-01-08,23.15
2015-01-09,23.08
2015-01-12,23.07
2015-01-13,23.23
2015-01-14,23.25
2015-01-15,23.32
2015-01-16,23.36
2015-01-19,23.41
2015-01-20,23.27
2015-01-21,23.33
2015-01-22,23.4
2015-01-23,23.54
2015-01-26,23.52
2015-01-27,23.52
2015-01-28,23.44
2015-01-29,23.43
2015-01-30,23.55
2015-02-02,23.48
2015-02-03,23.55
2015-02-04,23.58
2015-02-05,23.7
2015-02-06,23.6
2015-02-09,23.52
2015-02-10,23.71
2015-02-11,23.66
2015-02-12,23.72
2015-02-13,23.73
2015-02-16,23.77
2015-02-17,23.85
2015-02-18,23.72
2015-02-19,23.8
2015-02-20,23.89
2015-02-23,23.86
2015-02-24,23.82
2015-02-25,23.97
2015-02-26,24.02
2015-02-27,23.96
2015-03-02,23.88
2015-03-03,24.03
2015-03-04,23.88
2015-03-05,23.99
2015-03-06,23.91
2015-03-09,23.88
2015-03-10,23.91
2015-03-11,23.92
2015-03-12,23.89
2015-03-13,23.96
2015-03-16,23.88
2015-03-17,23.95
2015-03-18,23.91
2015-03-19,23.84
2015-03-20,23.82
2015-03-23,23.76
2015-03-24,23.87
2015-03-25,23.82
2015-03-26,23.69
2015-03-27,23.8
2015-03-30,23.76
2015-03-31,23.9
2015-04-01,23.7
2015-04-02,23.7
2015-04-03,23.85
2015-04-06,23.85
2015-04-07,23.71
2015-04-08,23.71
2015-04-09,23.78
2015-04-10,23.6
2015-04-13,23.61
2015-04-14,23.7
2015-04-15,23.8
2015-04-16,23.67
2015-04-17,23.7
2015-04-20,23.74
2015-04-21,23.79
2015-04-22,23.63
2015-04-23,23.65
2015-04-24,23.76
2015-04-27,23.54
2015-04-28,23.68
2015-04-29,23.55
2015-04-30,23.61
2015-05-01,23.59
2015-05-04,23.52
2015-05-05,23.52
2015-05-06,23.59
2015-05-07,23.62
2015-05-08,23.55
2015-05-11,23.54
2015-05-12,23.56
2015-05-13,23.46
2015-05-14,23.56
2015-05-15,23.56
2015-05-18,23.65
2015-05-19,23.46
2015-05-20,23.45
2015-05-21,23.52
2015-05-22,23.51
2015-05-25,23.41
2015-05-26,23.41
2015-05-27,23.46
2015-05-28,23.38
2015-05-29,23.39
2015-06-01,23.4
2015-06-02,23.45
2015-06-03,23.35
2015-06-04,23.27
2015-06-05,23.26
2015-06-08,23.28
2015-06-09,23.27
2015-06-10,23.33
2015-06-11,23.26
2015-06-12,23.28
2015-06-15,23.26
2015-06-16,23.27
2015-06-17,23.37
2015-06-18,23.33
2015-06-19,23.28
2015-06-22,23.23
2015-06-23,23.23
2015-06-24,23.27
2015-06-25,23.28
2015-06-26,23.18
2015-06-29,23.22
2015-06-30,23.09
2015-07-01,23.22
2015-07-02,23.24
2015-07-03,23.17
2015-07-06,23.28
2015-07-07,23.11
2015-07-08,23.17
2015-07-09,23.15
2015-07-10,23.14
2015-07-13,23.12
2015-07-14,23.12
2015-07-15,23.16
2015-07-16,23.19
2015-07-17,23.1
2015-07-20,23.13
2015-07-21,23.03
2015-07-22,23.11
2015-07-23,23.01
2015-07-24,23.12
2015-07-27,23.17
2015-07-28,23.02
2015-07-29,22.89
2015-07-30,22.98
2015-07-31,23.08
2015-08-03,23.03
2015-08-04,23.01
2015-08-05,23.06
2015-08-06,23.03
2015-08-07,23.07
2015-08-10,23.06
2015-08-11,23.09
2015-08-12,23.02
2015-08-13,23.05
2015-08-14,22.98
2015-08-17,22.96
2015-08-18,23.1
2015-08-19,23.01
2015-08-20,23.05
2015-08-21,23.01
2015-08-24,22.96
2015-08-25,23.0
2015-08-26,23.09
2015-08-27,23.03
2015-08-28,22.9
2015-08-31,22.99
2015-09-01,23.11
2015-09-02,22.99
2015-09-03,22.89
2015-09-04,23.11
2015-09-07,23.04
2015-09-08,23.0
2015-09-09,22.98
2015-09-10,23.06
2015-09-11,22.97
2015-09-14,23.07
2015-09-15,23.03
2015-09-16,23.01
2015-09-17,23.01
2015-09-18,22.99
2015-09-21,23.06
2015-09-22,22.95
2015-09-23,22.9
2015-09-24,23.04
2015-09-25,23.04
2015-09-28,23.03
2015-09-29,23.02
2015-09-30,22.98
